Issue_id,Priority,Component,Duplicated_issue,Title,Description,Status,Resolution,Version,Created_time,Resolved_time
232236,P4,General,193567.0,Profile Data Backups,Some data points in user profile that store data:; passwords; bookmarks; history; cookies; formhistory; prefs; ; Currently the bookmarks file is written to a temp file and then copied to; bookmarks.html only if the write succeeded; we need to make sure the other data; files adopt the same style of writing... but in addition we should keep the last; successfully written file in a backup file; such that if the browser is ever; loaded and the main file is NOT present we load the backup. ; ; Chofmann experienced a crash in which his bookmarks file vanished. The next time; he loaded the app the default bookmarks appeared. If we had a backup file that; would have been loaded and things would have been peachy.,RESOLVED,DUPLICATE,unspecified,2004-01-26 14:22:43 -0800,2005-05-04 02:36:43 -0700
232477,P4,Installer,,Improve installed shortcut names,IEs Quicklaunch button is called: Launch Internet Explorer Browser and this; shows in the items tooltip. Firebirds quicklaunch shortcut should be renamed; to Launch Firebird Browser. A descriptive comment should also be added to the; file. IEs is Finds and displays information and Web sites on the Internet.; which also shows in the tooltip. We need an analog. ; ; Our start menu shortcuts should be changed to reflect the function of the app;; by appending Browser. e.g. Firebird Browser,RESOLVED,WONTFIX,unspecified,2004-01-28 16:36:26 -0800,2011-02-08 19:33:40 -0800
232605,P4,General,,windows opened by window.open open behind the window with focus,User-Agent:       ; Build Identifier: Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.6) Gecko/20040113 MultiZilla/1.5.0.3o; ; When a window is opened by window.open; it opens behind the window which had; focus(and still does.)  This may be a web site writers problem; not a bug in; Mozilla.; ; Reproducible: Always; Steps to Reproduce:; 1. Enter: javascript:void(window.open(http://google.com; _blank;; width=400;height=400));  in the location bar.,RESOLVED,FIXED,Trunk,2004-01-29 16:38:13 -0800,2012-09-10 11:50:44 -0700
232649,P4,Bookmarks & History,,bookmarks folder in bookmarks toolbar (right click->Expand) does not work,User-Agent:       ; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7a) Gecko/20040128 Firebird/0.8.0+; ; .; ; Reproducible: Always; Steps to Reproduce:,RESOLVED,WORKSFORME,Trunk,2004-01-30 02:23:06 -0800,2006-08-27 07:06:59 -0700
232708,P4,General,,Ctrl+F4 does not close tab when address bar has focus,User-Agent:       ; Build Identifier: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.5) Gecko/20031225 Firebird/0.7; ; If you single click on the URL bar to focus it; then press either Ctrl-W or; Ctrl-F4; the currently selected tab should close.  ; ; ; ; Reproducible: Always; Steps to Reproduce:; 1.; 2.; 3.; ; Actual Results:  ; Ctrl-W unhighlights the urlbar text and moves the pointer to the front.  Ctrl-F4; does nothing.; ; ; Expected Results:  ; Close the currently selected (but unfocused) tab.,RESOLVED,FIXED,unspecified,2004-01-30 16:33:42 -0800,2006-03-12 17:22:55 -0800
233205,P4,Location Bar,,Pressing Ctrl+Enter does not remove trailing spaces,User-Agent:       ; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.5) Gecko/20031007 Firebird/0.7; ; When reading any email; a companys name or product name is encountered and we; would like to know the details about the company. Most of the time there would; be a website with .com name.; ; If we double-click on the name and copy the word than a trailing space is also; copied. Than we open a new tab and paste the text and hit Ctrl+Enter which would; fillup the URL with http://wwww. and trailing .com. But it does not truncate the; word.; ; So if we have copied mozilla word and pasted in address bar and hit enter than; it would be formed as http://www.mozilla .com and say URL is not valid.; ; Also when a link is copied and we paste in address bar; than we have to position; the cursor and hit enter. It would be nice if it has GO button like IE so that; we can paste the URL and click on GO button.; ; Reproducible: Always; Steps to Reproduce:; 1. double-click any word in any website and start new tab and paste and hit; ctrl+enter; 2. enter url as mozilla with a space after and hit ctrl+enter; ; ; Actual Results:  ; URL is invalid; ; Expected Results:  ; it should trucate the address bar and show the web page,VERIFIED,FIXED,unspecified,2004-02-05 12:54:21 -0800,2005-06-14 02:25:43 -0700
234480,P4,Bookmarks & History,,Bookmarks Manager gets object count (in status bar) wrong,When you highlight a folder in Bookmarks Manager; the status bar apperently; tries to show you a count of the objects inside it. It seems to get it wrong for; folders that have subfolders though. In fact; I cant at all figure out how it; gets the number it gets.; ; It says 111 object(s) for my top level Bookmarks folder. There are less than; that in the root; and definately more than that in the root+1 level down; so I; have no idea how that number is derived.; ; If the maintainer of that code cant figure it out; I can try and find a; simplified test case. Let me know.; ; (Also; object(s) is lazy programming... someone should probably add a num !=; 1 check.),RESOLVED,FIXED,unspecified,2004-02-15 21:58:42 -0800,2009-08-26 02:12:07 -0700
235253,P4,General,,Twin Page View for new windows....,on wide aspect displays; create two virtual screens within the display;; constrain new window staggering within the two side by side virtual screens for; side by side page view. ; ; Some code for browser.js...; ;   else {;     var prevWindow = window.opener;;     if (prevWindow) {;       var prevOuterWidth =; parseInt(prevWindow.document.documentElement.getAttribute(width));;       var prevScreenX = prevWindow.screenX;;       ;       var requestedX = parseInt(document.documentElement.getAttribute(screenX));;       var requestedY = parseInt(document.documentElement.getAttribute(screenY));;       var requestedW = parseInt(document.documentElement.getAttribute(width));;       var requestedH = parseInt(document.documentElement.getAttribute(height));;       var screenMgr =; Components.classes[@mozilla.org/gfx/screenmanager;1].getService(Components.interfaces.nsIScreenManager);;       var ourScreen = screenMgr.screenForRect(requestedX; requestedY;; requestedW; requestedH);;       ;       var sx = { }; sy = { }; sw = { }; sh = { };;       ourScreen.GetAvailRect(sx; sy; sw; sh);; ;       if ((sw.value - (prevScreenX + prevOuterWidth) - 22 - 5) > requestedW);         requestedX = prevScreenX + prevOuterWidth + 22;;       else;         requestedX = 10;;       document.documentElement.setAttribute(screenX; requestedX);;     };   },RESOLVED,WONTFIX,unspecified,2004-02-22 18:17:12 -0800,2013-02-19 09:16:12 -0800
236305,P4,Migration,,Dogbert Profile Migrator broken on OS X,It does not import bookmarks at all; or prefs; it seems. Cookies are imported.,RESOLVED,WONTFIX,unspecified,2004-03-03 00:16:32 -0800,2011-05-18 03:24:09 -0700
236309,P4,Migration,,Galeon Profile Migrator,.,RESOLVED,WONTFIX,unspecified,2004-03-03 00:19:59 -0800,2012-04-18 14:32:42 -0700
236586,P4,Toolbars and Customization,,Change customization text to include item removal,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040210 Firefox/0.8; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040210 Firefox/0.8; ; As noted in the mozillazine fourms new users may not get the idea that they can; drag items back to the customization box to remove them.; ; http://forums.mozillazine.org/viewtopic.php?t=59294; ; Reproducible: Always; Steps to Reproduce:; 1.; 2.; 3.; ; Actual Results:  ; the text reads Drag an item onto the toolbars above to add it.; ; Expected Results:  ; The text should mention adding and removing items without getting to wordy.; a suggestion; Items can be added and removed by draging to or from the above toobars,RESOLVED,FIXED,unspecified,2004-03-05 10:38:55 -0800,2006-11-09 05:42:57 -0800
237143,P4,Bookmarks & History,,In Schedule: every minute(s) field accepts invalid characters,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5) Gecko/20031007 Firebird/0.7; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040206 Firefox/0.8; ; In the properties of a bookmark; under schedule; the minutes field will accept; all types of invalid characters. When returning to check this field; the value; has been saved. This occurs in all previous versions of Firebird and in the; Mozilla browser.; ; Reproducible: Always; Steps to Reproduce:; 1. Go to the schedule property of a bookmark.; 2. If the every minuts(s) field is inactive:;    a)choose an option other than Never in the When combo-box;    b)make sure a notification method (ie. Display an alert) is checked under the;      notify tab.; 3. Enter a character other than an integer (ie. A;/; or even 1.5); 4. select OK; Actual Results:  ; This value is accepted and saved. In turn; no update notification is given.; ; Expected Results:  ; An error or warning message should be displayed and the value should not be saved.,RESOLVED,INVALID,unspecified,2004-03-11 10:38:00 -0800,2008-12-11 18:52:05 -0800
239618,P4,General,,position:tile in set as wallpaper does not update preview,In the set as wallpaper dialog; the position tile does not update the; preview.  This has not been implemented:; http://lxr.mozilla.org/mozilla/source/browser/base/content/setWallpaper.xul#111,RESOLVED,FIXED,unspecified,2004-04-04 14:10:48 -0700,2004-08-17 10:50:15 -0700
242844,P4,General,,Close Other Tabs Needs a Confirmation Dialog,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8a) Gecko/20040506 Firefox/0.8.0+; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8a) Gecko/20040506 Firefox/0.8.0+; ; Borrowed from the NUMEROUS complaints and requests on this bug:; ; http://bugzilla.mozilla.org/show_bug.cgi?id=191578; ; -----------; Please add a confirmation to Close Other Tabs.; ; For a second time I have mistakenly slipped from Close Tab to Close Other; Tabs; and lost all of the tabs I wanted to keep (some of which had; half-completed forms in them).; ; I really think a confirmation dialogue would fit in. One appears when you; attempt to close a browser window that has several tabs.; ; Please add a Close Other Tabs confirmation dialogue; before I lose more; important browser sessions.; ----------------; ; Reproducible: Always; Steps to Reproduce:; 1.Open more than one tab.; 2.Right click on the tab to bring up that tabs context menu.; 3.Go down intending to hit Close Tab... accidently hit Close Other Tabs; 4.All work in other tabs is lost.; ; Actual Results:  ; Very often all work in 5+ tabs is blown away.; ; Expected Results:  ; Prompt the user that he wants to close (number of) other tabs. This is EXACTLY; like the behavior that Firefox now has with closing the browser when there are; multiple tabs open. Also including the checkbox to warn you or not in the; future. Again; just like the current close behavior.,RESOLVED,FIXED,unspecified,2004-05-06 13:19:16 -0700,2006-03-12 17:31:47 -0800
244119,P4,Shell Integration,286072.0,In Place Tablet Input Panel icon doesnt appear for text input,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040206 Firefox/0.8; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040206 Firefox/0.8; ; Service pack 2 for Windows XP (currently in beta) provides an update to the; pen-input functionality of Windows XP Tablet PC edition.  In supported; applications; an in place tablet input panel icon appears/hovers next to any; text input control when the tablet pen hovers over it.  Clicking on the icon; brings up a floating input panel that allows the user to input text directly; into the text box.; ; This is likely because Firefox doesnt include support for the Microsoft Active; Accessibility API; which is used to track the input caret in text boxes.  For; more information; see; http://msdn.microsoft.com/library/default.asp?url=/library/en-us/dntablet/html/carettrack.asp; ; Reproducible: Always; Steps to Reproduce:; 1. Install Windows XP SP2 beta on a tablet pc; (http://www.microsoft.com/technet/prodtechnol/winxppro/sp2preview.mspx); 2. Hover the pen over a text input area (e.g.; the address bar); ; Actual Results:  ; No text input panel icon appeared.; ; Expected Results:  ; The input panel icon should have appeared next to the insertion point caret. ; (See; for example; the Internet Explorer address bar after installing the; service pack.),RESOLVED,DUPLICATE,unspecified,2004-05-19 19:51:11 -0700,2009-04-16 23:24:47 -0700
244787,P4,Shell Integration,,Firefox should have a window resize grip in the bottom right of window in Gnome,The GTK2 builds of Firefox would look even more native and be easier to resize; if they had a resize grip in the bottom right of the status bar in Gnome.; ; Firefox does have a resizer grip on Windows and Mac OS X; but not in Gnome.; ; It appears the Gnome resizer is part of the GtkStatusBar element (which Firefox; probably doesnt use?).,VERIFIED,FIXED,Trunk,2004-05-26 13:09:35 -0700,2007-11-11 12:32:20 -0800
245380,P4,File Handling,,.pl file executed with activestate perl when installed w/out asking,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040206 Firefox/0.8; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6) Gecko/20040206 Firefox/0.8; ; Firefox appears to execute .pl files with perl blindly. This is a Bad Thing;; even if a cruddy application sets up the association in this way.; ; Reproducible: Always; Steps to Reproduce:; 1. Install ActiveState Perl; 2. Click a .pl file; Actual Results:  ; perl runs; ; Expected Results:  ; prompted to open with perl / save,RESOLVED,WORKSFORME,unspecified,2004-06-02 12:09:37 -0700,2006-06-14 13:34:49 -0700
